,pl_101,pl_102,pl_104,pl_106,pl_107,pl_111,pl_112,pl_113,pl_118,pl_119
LOC111335912,2.509138791,2.41785273,2.010340197,1.961171786,2.235810026,2.372311231,2.723638746,2.497144287,2.405118548,2.22920871
LOC111335914,5.267773571,5.006002828,5.381360455,5.783296738,5.787313364,5.960133582,5.678991128,5.629677287,5.587912029,5.522892069
LOC111335906,4.278955751,4.22106656,4.214130594,4.161977522,4.456626116,4.288772604,4.322560118,4.488840275,4.239934078,4.08667875
LOC111335905,2.486600536,2.443707434,2.169091611,2.299320617,2.265177416,2.305373543,2.511302533,2.458037112,2.660832489,2.171664752
LOC111335920,2.926278127,2.580497487,2.656899892,2.467480657,2.421753896,2.875496819,2.826091408,2.114177906,2.204795871,2.928633476
LOC111335923,4.039137116,4.585361351,3.835220177,3.945189716,3.974260911,3.626286728,3.443859278,4.015148613,3.551588468,3.862306168
LOC111335924,3.61360454,3.467674333,3.621768138,3.029475995,3.376120624,3.279723619,3.62267799,3.127380865,3.140126902,3.565278843
LOC111335927,3.756655503,2.811820981,3.133143568,2.759763796,3.597106982,2.840218386,2.765087945,3.292120784,3.40691268,3.549458375
LOC111335932,3.216542125,2.983885949,3.132344983,3.529509468,3.253080838,2.843306229,2.865540656,2.99860694,2.942842619,2.759625362
LOC111335933,5.37019707,5.428811116,5.663423542,6.246549176,5.516115437,5.22247272,4.850964613,5.095648707,5.312417185,4.900202407
LOC111335934,1.439315762,1.211143175,1.671997857,1.952644519,1.272054244,0.93979104,0.947332768,1.125551963,1.062939013,0.883506487
LOC111335948,3.605913592,3.475176613,3.585183866,3.557748504,3.809780208,4.206010068,3.8392208,3.599318649,3.912250598,3.256447566
LOC111335957,5.18384488,5.441699943,5.184911506,4.625672339,5.069872562,5.2427859,5.566570086,4.949707742,5.06524208,5.21545343
LOC111335961,1.655465795,1.604848823,1.049763045,1.280279807,1.189645626,1.155658388,1.416672395,1.633949657,0.997110716,1.200322835
LOC111335944,3.47193896,3.386975727,3.278639151,2.997665877,3.637326009,2.820616602,2.932540565,3.369766102,3.212358988,2.491350115
LOC111335947,4.211906886,4.268851172,4.18917686,3.971837627,4.593571419,4.176736042,3.895378847,4.299046318,4.175730336,4.479055002
LOC111335939,7.025724609,6.976264569,7.111149302,6.877491415,6.973867381,6.969746583,7.299082281,7.501332428,7.01792107,7.391396733
LOC111335938,2.787325721,2.314135678,2.359330614,2.355793565,2.749628694,2.828220742,2.294333223,3.118691995,2.964760787,2.652089884
LOC111335937,3.58556987,3.6884453,3.728917555,3.490190825,3.749982704,3.456497084,3.670096647,3.448477659,3.561415551,3.374377611
LOC111335940,4.353784564,3.733863991,4.355491475,4.496594594,3.93466549,4.272594986,4.024803252,3.954891207,4.53157946,3.862331751
LOC111335935,4.773084946,4.201583133,5.120471254,4.906603935,4.874378447,5.233996115,4.510583319,4.724682244,4.740303227,4.659024544
LOC111335936,5.024243086,5.282598425,5.38561739,5.20185445,5.128358406,5.568249083,5.090641193,5.432350809,5.188392121,4.868991286
LOC111335992,2.582659685,2.795156987,2.789439259,2.6138992,2.662828512,2.49099491,3.024911819,2.848983499,3.231758178,2.935200892
LOC111335977,3.229757328,2.842039683,2.919523567,3.502851676,3.446747526,3.065605545,3.010187067,3.315899604,2.999779745,3.138599717
LOC111335978,4.219564221,4.159786967,4.419261564,4.261524569,3.892398175,4.370429554,4.144976685,4.312922889,4.116469254,4.007529043
LOC111335980,4.02047734,4.250185183,4.390890454,4.08198095,4.042932764,4.489488807,4.066283498,4.194118045,3.795619734,3.97930124
LOC111335985,2.298702324,2.306031184,2.59698113,2.195492515,1.920634555,2.398544699,2.327616684,2.145301681,2.255156275,1.986691271
LOC111335998,4.871994684,4.716207026,4.871305534,4.652099403,4.961259367,4.58170201,5.216350746,4.986297468,4.493196922,4.854389311
LOC111335995,3.601395108,3.213446226,3.116708571,2.639165978,3.504521785,3.450848033,2.84831498,2.562284679,2.926675697,2.403499732
LOC111335993,1.948247056,2.016769708,2.524859312,2.193895811,1.640559568,2.054886666,1.468652046,1.712054661,1.565797306,1.728386507
LOC111335971,5.05345475,4.731994128,4.836640756,5.599762871,4.97836011,5.269306022,5.308636205,5.260351481,5.210800782,4.739389253
LOC111335982,2.03636446,2.509753946,2.12585856,2.393310768,2.620693745,2.361979834,2.38204288,2.022108671,2.308591148,2.446097253
LOC111335976,3.098245524,3.399583937,3.657382809,3.088386082,3.21975531,3.049706084,3.290996335,2.622472596,2.983854741,2.800205616
LOC111335989,2.176275112,2.071151225,2.405581625,1.824770677,2.283116036,1.790616075,2.031434837,1.566001191,1.966876101,1.57844495
LOC111336018,4.623041351,4.688648178,4.328538361,4.549778989,4.437530568,4.862687056,4.439301694,5.021484862,4.435410436,4.795115986
LOC111336004,6.982531686,6.950691882,6.832480481,6.873747885,6.896371458,6.721367541,7.032103322,6.80482094,6.967654058,7.070891758
LOC111336013,1.650667211,1.823451076,1.966453992,2.091023285,2.56548025,2.396288058,2.502155504,2.053141228,2.067325676,1.984322892
LOC111336033,1.569536056,1.125757049,1.459741252,1.709294163,1.935187425,1.867888121,1.669521007,1.879487042,1.500852874,1.644460772
LOC111336009,5.406507838,5.444417762,6.036565225,6.067363006,5.999211858,6.520139282,6.229761239,5.829058495,5.859415642,5.934112544
LOC111336010,2.473133844,2.480840963,2.440599078,2.723941636,2.515999018,2.24330965,2.260565146,2.626070023,2.387052469,2.209469603
LOC111336021,2.217535464,2.068466731,1.65727104,2.052898499,1.64193452,2.048783157,2.067634089,1.975717878,1.689114101,1.396498538
LOC111336022,1.747106551,1.675667096,1.799439818,2.196422614,1.905214738,1.847712475,1.973934897,1.505731725,2.337660651,1.920124234
LOC111336002,3.59271951,3.499762036,3.773224052,3.540984946,3.5331912,3.683819459,3.769585797,3.491532195,3.851750744,3.826790088
LOC111336026,5.523853204,5.58735818,5.616964585,5.053716528,4.893181149,5.644440353,5.410659827,5.83054332,5.26883007,5.388495783
LOC111336027,2.049681906,2.632821433,2.400837221,1.876000726,2.559929702,2.392129095,2.222319892,2.053707423,1.832518791,2.316288865
LOC111336031,3.836099339,3.750807369,4.148740469,3.949368486,3.811696305,4.175365013,4.164419824,4.085498296,4.244254005,4.220010765
LOC111336016,3.29668309,3.408940975,3.053978596,3.145937427,3.19280867,3.434997732,3.126576842,3.087070006,3.036153266,3.279514245
LOC111336007,5.002279833,5.552409235,5.123185056,5.373986602,5.263263451,5.309123432,5.245823484,5.327444323,5.517658499,5.513284246
LOC111336060,3.483533311,3.711486087,3.404581507,3.34056795,3.516538758,3.812491341,3.794459512,3.410203477,3.277477562,3.278998535
LOC111336059,2.699929649,2.56784528,2.253319448,2.766387976,2.107054091,2.653872865,2.677001921,2.464676454,2.132780432,2.625971601
LOC111336048,4.656340806,4.344490956,4.378424256,4.120468907,3.96061591,3.792545329,4.286933086,4.160137566,4.077383024,4.229323951
LOC111336055,2.329639635,2.336458181,2.738853177,2.937192428,2.405492858,2.112296963,2.961222835,2.777210451,2.647720899,2.541249121
LOC111336040,2.944805465,2.720100827,3.552983694,2.643159946,3.047260043,2.707862361,3.053711829,2.529087181,2.733784606,2.467994647
LOC111336064,1.569665496,1.756021143,1.574600366,1.389313131,1.146925355,1.120302973,1.268818905,1.653465435,1.571388427,1.403444947
LOC111336068,2.731216187,2.301576025,2.218960528,2.484323139,2.43757873,2.815611051,3.116407148,2.614955233,2.675306923,2.829537463
LOC111336077,3.047508009,2.796105678,3.024532718,2.925224602,2.816149959,2.822637461,2.66571701,2.899669959,3.170397703,2.658560837
LOC111336075,2.084783243,2.426972612,2.368838176,2.422319899,2.238126633,2.361127542,2.082661507,1.830876127,2.021998591,2.039781264
LOC111336097,5.007826441,4.916401232,5.264140383,5.565764895,5.274579629,5.441350724,5.411437248,5.999406352,5.951219419,5.406386629
LOC111336117,2.503294437,2.561702651,2.120045259,2.516668018,2.549810841,2.79948233,2.18503764,2.716031775,2.420470543,2.481923232
LOC111336135,4.180573376,4.631811343,4.243944801,4.808775506,4.853358763,4.379621937,5.281126766,3.737464815,4.824649081,4.701964014
LOC111336119,5.184340366,5.36900204,5.416217036,4.728450231,5.22418864,5.1423028,5.381801256,5.065148086,5.325185656,5.431616377
LOC111336118,3.152753085,2.799691896,2.694672015,3.190921962,3.024536286,2.932289307,2.404799407,2.658641309,2.444651159,2.752491337
LOC111336099,5.560079564,5.720748661,5.402636747,5.676685624,5.408607897,5.7863504,5.878719549,5.89634073,5.388344749,5.407611134
LOC111336129,1.858156791,2.244913921,1.768659447,1.560792306,1.750796026,1.923397143,2.040938427,1.870200264,1.973023049,1.496953124
LOC111336136,3.57213362,3.150431009,2.708435273,2.747491157,2.97040763,3.112581522,2.989716211,3.270330027,2.741867057,2.561351232
LOC111336120,5.122502643,4.741125218,4.803838014,4.626152594,5.111189372,5.087600416,5.205027861,4.897709478,5.545724718,5.107613613
LOC111336104,6.140645645,5.98493546,5.668127856,5.670035196,6.38428073,5.571525102,6.088458081,5.830072406,6.008174526,6.005871692
LOC111336125,4.461270447,5.104201003,5.067294958,4.901305044,4.845049112,5.052429294,5.006982883,4.813074834,4.719817454,4.753060772
LOC111336127,7.454209728,7.367244527,7.573952198,7.284983198,7.31174717,7.981921106,7.489351172,7.577436367,7.234053337,7.433380789
LOC111336126,2.420367585,2.703360228,2.15066351,2.132746399,2.130385433,2.635481696,2.090456879,2.686847027,2.330218068,2.23972208
LOC111336123,4.053865761,4.013330898,4.03389473,3.859666441,3.872340189,3.933607224,4.160889509,4.01207702,4.444654338,3.932012097
LOC111336105,2.147212272,2.384180168,2.330615687,2.225833044,2.07816775,2.238465738,2.532199554,2.251146988,2.526482672,2.106264266
LOC111336115,3.453579847,3.798010412,4.37767656,3.490420356,3.426555286,3.610135676,3.869782641,4.497055016,3.190254485,3.705020546
LOC111336110,2.713576434,2.466737613,2.549478249,2.461353702,2.523061,3.130900133,2.821027787,2.20320127,2.655858335,2.396013682
LOC111336116,3.552056323,4.104618766,4.181487559,4.431182563,3.532973055,3.916044365,2.932123805,4.165905594,4.011226748,3.106178105
LOC111336113,2.561226903,2.676542126,2.948421514,2.955784029,2.915763101,2.746103911,2.851948548,2.56035159,2.909637409,2.505100442
LOC111336112,2.845218683,2.011111643,2.281020634,2.056401768,1.915074914,1.862851899,1.993687808,1.74400857,1.824618177,2.125817367
LOC111336130,5.449934096,5.462635201,5.313660255,4.930775679,5.201330842,6.014955437,5.555864901,5.284087283,5.082948853,5.640203605
LOC111336181,2.67689834,2.158854917,2.032530304,2.007217037,2.441194821,2.176065294,2.088263767,1.839113022,2.308150372,2.213136887
LOC111336180,4.098038123,3.788907105,3.640433296,3.599665236,3.676373883,4.239646505,3.792484361,3.919523001,4.32629914,4.062818058
LOC111336154,3.956819324,4.081692158,4.38299136,4.100482548,4.015150979,3.963562328,4.76819962,4.422523801,4.630126735,4.757650159
LOC111336161,2.323070031,2.600559661,2.096525729,2.09655011,2.074552151,1.645951876,1.915908533,2.645944473,1.971761748,1.796971208
LOC111336146,2.800252118,2.85779227,3.008151,3.1114583,2.976459666,2.715951144,2.995607035,3.228666186,3.175887398,3.049737647
LOC111336145,6.166490435,6.076226867,6.095919911,6.136134598,6.225712494,6.729515588,6.837276838,6.809225766,6.728275639,6.817543598
LOC111336143,2.758250047,2.973616867,2.379278723,2.774861172,2.767182432,2.767481656,2.422937137,2.425963056,2.626150905,2.797648609
LOC111336141,4.418094249,4.047329751,4.932124512,4.452414402,4.705064856,4.744377723,4.57217103,4.752636328,4.328284622,4.593702173
LOC111336170,4.413831232,4.243998652,4.703193342,4.583113332,4.252791905,4.486091885,4.266431433,4.534223672,4.565388564,4.369682068
LOC111336140,2.017124466,1.885507794,2.072518177,2.344240086,1.656131565,2.196475832,2.007454115,2.398516156,2.395018118,1.87372489
LOC111336158,4.277645292,4.137694664,4.292283664,4.456119775,4.65070083,4.723254529,4.478683224,4.448968596,4.389659027,4.486430824
LOC111336157,1.420677093,1.566262503,1.293492085,1.68534875,1.280354411,1.373823812,1.507246415,1.376646042,1.218082512,1.579339336
LOC111336156,4.854974027,4.998858178,4.7567378,4.174213842,4.444938666,4.82211557,4.690005395,5.221065184,4.783729808,4.615529215
LOC111336176,2.234943955,2.064314335,1.863811549,2.258330395,2.095621238,2.140760296,2.158656147,2.078558397,2.093094069,2.460284148
LOC111336162,2.448439186,1.94651128,1.984991539,1.66075375,2.075826113,1.793249404,1.546434791,2.035963264,2.060353899,2.133190358
LOC111336195,2.810681829,2.221692432,2.206073026,2.84709584,2.633095596,2.461569684,2.667056177,2.461997971,3.06400245,2.696975542
LOC111336190,2.352074243,1.838002143,2.133678747,2.287965712,1.875285578,1.824052277,1.954587455,2.067539269,1.78656227,2.005874576
LOC111336191,2.237047932,2.244265313,1.998561707,1.808406718,2.497753271,2.03908585,2.259884878,1.905539311,2.095726691,2.397629436
LOC111336211,5.770692711,5.859147465,5.467140425,4.623153492,4.99326677,5.425585101,5.957548508,5.697411449,5.959617616,5.853446452
LOC111336202,3.4752213,3.924956103,4.120819684,3.71085644,3.528681052,3.749473511,3.888535675,3.553899755,3.959589135,3.888884379
LOC111336201,2.534475992,2.542243371,2.511084194,2.554651569,3.000851993,2.414617824,2.33080584,2.417817578,2.619636183,2.440041818
LOC111336222,2.803877818,3.038114215,3.17483346,2.758283531,3.061724042,3.118694858,2.831282564,3.272662642,2.832739241,3.050726889
LOC111336219,2.240841539,1.929756189,1.865774781,2.395535019,1.979365163,2.504107371,1.940595008,2.672264694,1.88692123,2.102314967
LOC111336220,5.07367313,4.997050544,5.034579199,5.437623882,5.557937852,5.344378823,4.922491593,5.041695388,4.88329643,4.852231081
LOC111336209,5.427890288,5.656409441,6.239647488,6.358034793,5.844332245,5.407117657,4.515973933,5.282950252,5.079975398,4.119305637
LOC111336206,7.482109184,7.215654469,7.483404317,7.232262625,7.644056454,7.749960245,7.818752531,7.594285468,7.723468774,7.567608973
LOC111336207,2.497741646,2.116290268,2.128717636,2.109212688,2.332981663,2.361172769,2.555119548,2.420206499,2.308566637,2.373304999
LOC111336217,1.551516486,1.78624744,1.755447874,2.015389482,1.603069794,2.19668041,1.930601665,1.942238248,1.964261682,1.589809574
LOC111336208,2.521949051,2.578950844,2.813862097,2.340906531,2.69722833,2.129897235,2.550199401,2.424378945,1.974656292,2.291813702
LOC111336213,2.200024823,2.393239304,2.235654307,2.633562128,2.887232627,2.555451169,2.577397693,2.520254064,2.578113141,2.140507074
LOC111336224,5.313584508,5.39164225,4.956192152,4.862337059,4.71101901,4.999565328,4.738972793,4.960572414,5.24346213,4.978240955
LOC111336225,2.330759745,2.44259038,2.106998297,2.372531939,2.314058301,2.517550559,1.925627191,2.333430512,2.099013998,2.495036614
LOC111336242,4.830446004,4.780963457,4.567347519,4.338512963,4.564642764,4.557453261,4.592487239,4.627018183,4.500670612,4.639350324
LOC111336239,5.705214276,5.689141849,5.750491524,5.460689227,5.420856107,6.098057515,5.881003388,6.095951172,5.448677749,5.578957829
LOC111336241,2.197527734,2.204699402,2.075369151,1.922902923,2.268016336,2.197394976,1.896652559,2.332352337,1.728554245,2.059069551
LOC111336272,2.136267355,2.14331811,2.183199155,2.340232775,2.264077335,1.986145665,1.88557755,1.526934022,1.832646831,2.484011262
LOC111336262,1.670838004,1.923042171,1.495994665,1.741310367,1.481895318,1.685394988,1.581926293,1.974713928,1.535309775,1.674344806
LOC111336275,1.663270736,1.805094781,1.623018092,1.734587966,1.73321843,1.557188258,2.488164962,1.333770234,1.261512089,1.460763344
LOC111336287,2.621665733,2.629513412,2.978177032,2.661344483,2.479340561,2.776123533,2.716244395,2.433604875,2.55039631,2.977306301
LOC111336285,2.433001652,2.378534766,2.783711476,2.5014219,2.840703632,2.670636848,3.070389393,2.325564818,3.030821221,2.430012811
LOC111336259,1.199984576,1.587372672,1.319561884,1.229306986,1.306409279,1.270532513,1.841630148,1.665999144,1.58379984,1.601270449
LOC111336260,6.072688718,6.034497561,6.00542406,5.886113452,5.468124373,6.120908574,6.060471041,5.695605134,5.74841637,5.897650993
LOC111336256,3.65529089,3.607430684,3.636586458,3.16824657,3.149301489,3.428850071,3.170093583,3.142079848,3.526825814,3.621711013
LOC111336258,4.182628031,3.968243441,4.112213798,3.282650695,3.358909847,3.559262929,3.826296631,3.544938664,4.034547678,3.759215325
LOC111336266,7.24939084,7.060578137,7.180984586,7.109813123,6.925173072,7.586857169,7.312195714,7.227894813,6.962349827,6.948694453
LOC111336265,2.641272666,3.141664195,3.247942852,3.080007625,2.96011092,3.698130515,3.411355229,3.088299055,3.182974595,2.635243457
LOC111336281,2.5903677,2.598207259,3.023559137,2.623082086,2.828732515,2.659605869,2.394750106,2.477072787,2.328991674,2.774027497
LOC111336279,3.922940125,3.779561905,3.287082763,3.283815381,3.56351804,3.85606697,3.192152562,3.868372739,3.673040637,3.433152273
LOC111336268,2.773910544,2.631194332,2.868120692,2.728254708,2.542552723,2.985672791,3.081595757,3.104797458,2.693671267,2.341994305
LOC111336271,5.823314662,5.913054772,6.003802368,6.006410114,5.745579248,5.799299639,5.839633837,5.616442047,5.918397638,5.759197901
LOC111336277,2.210245247,2.217091667,2.333272464,2.495270494,1.9507725,2.669534969,2.039152551,2.530069089,1.984021157,2.423144686
LOC111336270,4.341004286,4.006547469,4.113557213,4.457436344,4.070596556,3.594954322,3.876244081,4.347984956,3.922996445,4.030745372
LOC111336291,3.156066207,2.79298562,2.637740763,3.03404212,2.812705834,3.048713778,2.455831582,3.210739398,2.587800991,3.039328564
LOC111336288,3.242209394,3.208487685,3.795850642,3.32181694,3.695024626,3.258907851,3.615360813,3.44389126,3.506924832,3.655390512
LOC111336309,3.571675475,3.155496943,3.50666754,3.746649215,3.230779375,3.78673285,3.766251871,3.481846603,3.489203677,3.733669585
LOC111336312,3.335814935,3.072164948,3.840742035,3.891096197,3.573986842,2.598245297,2.821429535,2.850259141,2.829970682,2.556493157
LOC111336313,2.933980443,3.372904953,3.658478565,3.436533326,3.554867725,3.175926313,3.346514589,2.826381552,3.731960632,3.297044352
LOC111336318,2.576218188,2.478061445,2.958546115,3.098753898,2.472638242,2.588142145,1.949763355,2.47996671,2.52874056,2.06888609
LOC111336319,1.837026242,2.178100656,1.851346884,2.38014635,1.9650465,2.489644278,1.801677161,2.297627927,2.349216185,2.171113895
LOC111336317,3.994472868,4.186273604,4.173965932,4.332461145,4.1308594,3.962808122,4.655575384,4.123695569,4.388873401,4.009752931
LOC111336304,3.80059865,3.78201987,3.772003507,3.877821283,3.523726186,3.852345915,3.453935951,3.597274741,3.954854343,4.094803169
LOC111336305,1.650772101,2.102508693,1.610634036,1.392578669,1.460675652,1.548090061,1.560584844,1.880242462,1.625009031,1.65338755
LOC111336303,5.463885864,5.581705474,6.443742641,6.980226801,6.089365222,5.018888966,4.444335644,4.981973451,4.474703659,4.193531107
LOC111336316,5.237608194,5.015545091,5.089769717,5.177576871,4.9343178,5.245831963,5.309190467,4.93031463,5.341688581,5.342427483
LOC111336308,4.348834,4.811715301,4.8628004,5.022414909,4.529733988,4.715582094,4.818525972,4.512598072,4.551501018,4.986300326
LOC111336307,7.284128401,7.139826214,7.353988515,7.596679514,7.12289163,7.513191845,7.210657047,7.122657337,7.284098647,7.062100742
LOC111336301,2.533215702,2.59043738,2.554185114,2.948454703,2.31576029,2.251939442,2.035949925,2.572970916,2.3962057,2.302962775
LOC111336299,2.093287756,2.099528062,1.839366814,2.242167658,2.520578054,2.887712004,2.271862568,2.411725341,2.46650151,2.20561574
LOC111336300,1.637530032,1.707003557,1.232212701,1.626021203,1.629582482,1.33234819,1.471986297,1.723619313,1.643184676,1.370416415
LOC111336314,2.43999488,2.151021533,2.171070971,2.685387203,2.478781971,2.4944789,2.327035889,2.238135244,2.350577342,2.4864082
LOC111336353,3.539248889,3.517300916,2.992429344,3.488614836,3.535803818,3.664977079,3.460574941,3.633256767,3.228635549,3.110106919
LOC111336365,3.479802957,3.849843101,3.151230625,2.884073157,3.286955391,3.1944194,3.66582693,3.174153403,3.388095917,3.553913252
LOC111336340,4.795772312,4.840116221,4.590404488,4.614882954,4.400790538,4.546825772,5.012077066,4.785681957,4.759165247,5.131967137
LOC111336344,2.690973377,2.185913624,2.521782067,3.020660595,2.779139678,2.321955922,2.443574565,2.760783564,2.274360596,2.524587165
LOC111336358,5.813956353,5.239398517,5.157977436,4.630735941,5.007048022,5.710362663,5.382064513,5.019967923,4.603625668,5.101862588
LOC111336362,2.636729344,2.795037148,3.130319531,2.47269034,2.557999255,2.849675648,2.508823631,2.907546651,2.786288863,3.328714971
LOC111336359,5.32980329,5.143538869,4.832194826,4.565189804,4.931083894,5.631195742,4.867099232,4.648968997,4.274061448,4.841708929
LOC111336334,1.135911519,1.140673239,0.825204258,0.874591773,1.108417601,0.795254116,0.801293946,0.97875114,1.451987083,1.449417624
LOC111336361,2.641321812,2.78821745,2.22714097,2.34803455,2.44437398,2.742299496,3.055440837,2.806028016,2.680314697,2.574989309
LOC111336341,5.504722097,5.720675047,5.442611492,5.583230784,5.622661123,5.846878112,5.921241552,5.556866703,5.580360698,5.613566819
LOC111336338,3.748345631,3.938286485,4.067098976,4.150872609,3.402843652,4.149677418,4.138478554,4.127282794,4.142548493,3.987795493
LOC111336336,3.139082185,2.638300867,2.575822893,2.85778556,3.010716119,2.761083572,2.60217311,2.647963864,2.701008118,2.928299853
LOC111336367,1.912403354,1.856134863,1.759628677,1.718340313,1.863660931,1.569556928,1.823370975,1.775621722,2.052801941,2.039717798
LOC111336355,3.520875359,3.423394266,3.368137247,3.27896304,3.4883494,3.458067997,3.728238428,3.898878375,3.718737561,3.899582329
LOC111336376,3.176458115,3.221775007,3.086546198,3.207223166,2.87906779,3.039509848,2.630162582,3.014731194,2.560353329,2.984171859
LOC111336370,1.826875576,2.134929821,1.933043289,2.067288805,1.91206931,1.739939064,1.7535239,1.82021724,1.584387972,2.229490376
LOC111336363,2.517603197,2.737282877,3.414379256,3.218607842,2.484298835,2.518190906,2.323721813,2.726479624,2.939694243,2.07963662
LOC111336371,2.766605059,2.865346148,2.859462786,2.954535741,2.73713213,2.827378912,2.586555225,2.633439254,2.60268242,2.792239259
LOC111336348,5.372042939,5.481997502,5.135974646,5.535703759,5.119298917,5.359419799,5.32738823,5.219383505,5.035123373,5.122626793
LOC111336352,4.733755928,4.711857692,4.749948026,4.493553287,4.739566898,4.950455807,4.48928022,4.356871146,4.480006701,4.626943865
LOC111336360,4.653549237,4.68236534,4.618998236,4.635924355,4.299374167,4.319135255,4.516780348,4.124016509,4.31214691,4.15826589
LOC111336331,5.504001466,5.348730358,5.361051302,5.026842174,5.056649066,5.964344779,5.888237517,5.179215638,5.12399207,5.199312483
LOC111336401,2.266361447,2.323134895,1.778836341,1.879054695,2.013203532,2.158401933,2.077994615,1.824859628,2.277668397,1.741012379
LOC111336400,6.744298625,6.708240081,6.756653734,6.660120459,6.414447498,7.192624964,6.689222476,7.016702301,6.693516256,6.720523648
LOC111336403,7.30749353,7.314534024,7.296561587,6.966843053,7.246071057,7.241609748,7.546685738,7.263399423,7.13386195,7.380017682
LOC111336402,3.116332826,3.391515299,3.322996358,3.467936798,3.287283698,2.772509108,3.540301166,2.769149087,3.374521723,3.295298625
LOC111336382,2.749835949,2.902247201,2.761037352,3.158287397,3.162977554,2.455038983,2.859360507,2.647095225,3.297717752,3.056114851
LOC111336398,4.599843352,4.611610268,4.75663565,4.075419302,4.502721839,4.612770216,4.933994188,4.610636292,4.203869941,4.699590532
LOC111336384,1.808748249,1.480943409,1.440487791,1.356700549,1.426803774,1.389523107,1.755134298,1.922004384,1.695794754,1.793341249
LOC111336392,1.993716596,2.065662846,2.232461659,2.120492201,2.311308839,1.925189401,2.054006725,2.235081159,2.275434185,2.257402985
LOC111336386,4.688565374,4.643263348,4.912371945,5.614382783,4.998630799,5.035573125,4.576565183,4.88646405,4.564916847,4.371853522
LOC111336387,2.118764575,1.866113352,1.925415501,2.046181241,1.906421517,2.351157451,2.092139226,1.737820271,2.292714201,2.193386293
LOC111336388,3.608293094,3.386542786,3.513419192,3.677680996,3.544382285,3.306757758,3.649402333,3.21146738,3.303112868,3.117859396
LOC111336435,0.980422977,1.061295256,0.738902974,0.963268782,0.88356655,0.984769104,0.861825445,1.186306903,0.695372724,1.202822734
LOC111336428,3.030856611,2.907441718,3.011150237,2.757063131,3.357805943,2.284934305,2.998474144,2.966433725,3.295713386,3.356294964
LOC111336431,1.784666961,1.715148927,1.839421574,1.802540474,1.821011199,1.771046933,2.10993255,2.092848753,2.212509533,2.256441675
LOC111336422,2.758728841,3.161409376,2.657195569,2.831479984,2.728109835,2.458645099,2.920462945,2.819619151,2.504987585,2.648867838
LOC111336420,3.560660336,3.095477152,3.059145608,3.733411481,3.457139312,3.824760686,3.699865725,3.517068424,3.533975085,3.762199664
LOC111336419,3.32375002,3.656510814,3.76219474,3.955306413,3.721955853,3.553273495,3.516884987,3.703950548,3.64719134,3.509765234
LOC111336416,2.57693045,2.260913358,2.785994113,2.466841372,3.017075527,2.764800229,3.398354677,2.577168577,2.928568162,3.148249069
LOC111336412,3.402933717,3.716619283,3.628033715,3.877962472,3.282756395,3.671588156,3.701510253,3.819999625,3.415026219,3.816406276
LOC111336411,4.711746851,4.458657031,3.962347171,4.48903855,4.460116056,4.416793874,4.08319919,4.423246109,4.46957383,4.274722693
LOC111336408,2.81658892,2.864318812,2.364147294,2.380210968,2.448239393,2.798537609,2.397642415,2.383900853,2.230773702,2.151568433
LOC111336437,3.667974012,3.820404676,3.686674576,3.941565142,3.43657309,3.479837874,3.853210237,3.369272964,3.407639071,3.500804228
LOC111336424,4.174941408,4.16331817,3.976997468,3.771487576,4.155317076,4.036792998,3.601241904,4.356594615,4.04217127,4.08505405
LOC111336414,6.420518764,6.085502392,6.08042816,6.119498946,6.309813286,6.39263133,6.026828119,6.213964168,6.411514085,6.019720973
LOC111336425,1.938846607,2.006973866,2.13865078,2.777847443,2.112955415,1.594737416,1.472180503,1.799509185,1.441181697,1.402879838
LOC111336456,1.450155677,1.383970276,1.388075984,1.154415047,1.086632748,1.447847789,1.341012799,1.946327837,1.297791112,1.243739909
LOC111336447,4.104042157,4.003143189,4.236800301,4.840996853,4.638713484,4.267306095,4.000880621,4.180952854,4.375683811,4.574283887
LOC111336468,2.068200755,2.287023692,1.991941983,2.127995224,1.576199834,2.019269463,1.687335379,2.042728693,1.762214838,2.213254083
LOC111336486,5.284381834,5.196425183,3.602770189,3.304508139,4.034544762,4.405849239,3.148870625,4.204215719,4.071266079,2.785069486
LOC111336487,5.03718057,5.167101283,3.921287771,3.652827206,4.17436082,4.105148623,3.80410031,4.114292313,4.546124966,3.248221225
LOC111336472,4.809341586,5.013125644,5.001677677,5.289691357,4.804687719,5.243714573,4.890486879,5.110493797,5.311817183,4.895567747
LOC111336479,2.613286773,2.377228997,2.383413563,2.282755141,2.459465066,2.187734665,2.092544601,2.300259496,2.142723,2.717531454
LOC111336485,2.492834538,2.547463708,2.350682026,1.940277911,1.973503543,2.681432353,2.172618876,2.344160729,2.387422807,2.211674482
LOC111336482,2.822553971,2.588243831,2.62511896,3.020455013,2.78946934,2.619270158,2.640447892,2.595482706,2.938842197,2.383350864
LOC111336494,6.052627372,6.219496187,6.504047408,6.192196503,6.112334125,6.196376084,6.44393205,6.229329966,6.140131508,5.873073035
LOC111336488,2.831872751,2.425077416,3.255825634,3.517376057,2.746498782,2.571242061,2.153876432,2.473079257,2.213474,2.135245596
LOC111336490,3.62214493,3.234311983,3.565162819,3.353249867,3.381130624,3.491398953,3.641227823,3.800692145,3.587194718,3.547618132
LOC111336475,4.598192133,4.325967741,4.257837614,4.296885066,4.106908439,4.191634059,4.128550964,4.185863607,4.190341642,4.28726175
